Site_ID,Latitude,Longitude,WSCSSDA,PRPWSHID,WQI,WQI_category
6225,50.12121,-119.1212,08LC,BC_238,NA,NA
6226,50.12121,-119.09,08LC,BC_238,NA,NA
6227,50.12125,-119.3889,08NM,BC_161,NA,NA
6228,50.1213,-114.9488,08NK,BC_46,NA,NA
6229,50.1214,-123.1019,08GA,BC_190,NA,NA
6230,50.122,-119.32,08NM,BC_161,NA,NA
6231,50.122,-119.274,08NM,BC_161,NA,NA
6232,50.1224448,-100.0373481,05MF,NA,NA,NA
6233,50.12315,-97.4595,05OJ,NA,NA,NA
6234,50.12348,-117.3712,08NJ,BC_186,NA,NA
6235,50.12387,-99.19238,05LL,NA,NA,NA
6236,50.124,-125.478,08HD,BC_176,NA,NA
6237,50.12488,-114.9474,08NK,BC_46,NA,NA
6238,50.125,-125.494,08HD,BC_176,NA,NA
6239,50.12547,-120.7471,08LG,BC_113,NA,NA
6240,50.1259,-119.4943,08NM,BC_161,NA,NA
6241,50.126,-123.105,08GA,BC_190,NA,NA
6242,50.1261,-123.1061,08GA,BC_190,NA,NA
6243,50.1261,-121.4472,08MF,BC_55,71.08859684737749,Fair
6244,50.12639,-113.74028,05AB,AB-04010201,79.66054697447812,Fair
6245,50.127,-123.103,08GA,BC_190,NA,NA
6246,50.127,-113.74006,05AB,AB-04010201,NA,NA
6247,50.12733,-114.8434,08NK,BC_46,NA,NA
6248,50.12805,-114.8469,08NK,BC_46,NA,NA
6249,50.1283,-121.3958,08MF,BC_55,41.99068816658309,Poor
6250,50.12835,-114.9284,08NK,BC_46,83.49654707820292,Good
6251,50.12859,-119.3854,08NM,BC_161,NA,NA
6252,50.12862,-114.8491,08NK,BC_46,NA,NA
6253,50.12867,-122.9371,08MG,BC_107,80.67400591932079,Good
6254,50.12917,-113.79583,05AB,AB-04010201,NA,NA
6255,50.1297,-123.1103,08GA,BC_190,NA,NA
6256,50.1297,-114.8547,08NK,BC_46,NA,NA
6257,50.13006,-122.9851,08MG,BC_107,NA,NA
6258,50.13028,-97.36561,05OJ,NA,NA,NA
6259,50.13039,-97.48911,05OJ,NA,NA,NA
6260,50.13142,-101.07644,05ME,NA,NA,NA
6261,50.13278,-114.9327,08NK,BC_46,83.31742602622646,Good
6262,50.13289829,-98.76745256,05LL,NA,NA,NA
6263,50.13333,-112.3,05AC,AB-04010601,NA,NA
6264,50.1336,-123.1014,08GA,BC_190,NA,NA
6265,50.13368,-114.8513,08NK,BC_46,NA,NA
6266,50.1344,-119.5,08NM,BC_161,84.86611560561737,Good
6267,50.1347,-119.3688,08NM,BC_161,NA,NA
6268,50.134722,-98.583889,05LL,NA,NA,NA
6269,50.13473,-98.58355,05LL,NA,NA,NA
6270,50.135,-120.2753,08LG,BC_158,NA,NA
6271,50.135,-117.957,08NE,BC_216,NA,NA
6272,50.13519,-114.9329,08NK,BC_46,72.6040775847115,Fair
6273,50.13573,-114.8461,08NK,BC_46,NA,NA
6274,50.1359,-126.7601,08HF,BC_160,NA,NA
6275,50.1367,-114.8483,08NK,BC_46,41.72719181543562,Poor
6276,50.1369,-121.0278,08LG,BC_113,NA,NA
6277,50.137,-100.12385,05MF,NA,NA,NA
6278,50.13725,-98.96419,05LL,NA,NA,NA
6279,50.13733,-99.09235,05LL,NA,NA,NA
6280,50.13735,-97.11497,05OJ,NA,NA,NA
6281,50.13738,-96.4519,05SA,NA,NA,NA
6282,50.13745,-98.47415,05L1,NA,NA,NA
6283,50.1375,-127.6039,08HE,BC_17,NA,NA
6284,50.13752821,-97.11500507,05OJ,NA,NA,NA
6285,50.1376,-114.8458,08NK,BC_46,NA,NA
6286,50.13761,-97.58572,05MJ,NA,NA,NA
6287,50.13761787,-97.11498755,05OJ,NA,NA,NA
6288,50.13764,-97.63889,05MJ,NA,NA,NA
6289,50.13786,-98.56058,05LL,NA,NA,NA
6290,50.13789,-114.9336,08NK,BC_46,91.59864401010985,Good
6291,50.138,-119.067,08LC,BC_238,NA,NA
6292,50.13812,-114.9353,08NK,BC_46,66.90901838241126,Fair
6293,50.13823,-114.8533,08NK,BC_46,NA,NA
6294,50.13844,-114.9335,08NK,BC_46,74.70393491848553,Fair
6295,50.13855,-115.4941,08NF,BC_91,NA,NA
6296,50.13872,-114.8491,08NK,BC_46,NA,NA
6297,50.13897,-100.92018,05MG,NA,NA,NA
6298,50.13973,-120.2834,08LG,BC_158,NA,NA
6299,50.1403,-115.4825,08NF,BC_91,NA,NA
6300,50.140767,-96.842139,05OJ,NA,NA,NA
6301,50.14099,-114.9584,08NK,BC_46,NA,NA
6302,50.1411,-96.86861,05OJ,NA,NA,NA
6303,50.1422,-125.4645,08HD,BC_176,NA,NA
6304,50.14233,-119.2662,08NM,BC_161,NA,NA
6305,50.1425,-114.8789,08NK,BC_46,NA,NA
6306,50.14286,-96.79961,05OJ,NA,NA,NA
6307,50.143,-121.573,08MF,BC_55,NA,NA
6308,50.14337,-124.2078,08GC,BC_207,NA,NA
6309,50.1439,-122.9591,08MG,BC_107,47.22671904430531,Marginal
6310,50.1447,-121.5478,08MF,BC_55,56.67191946887268,Marginal
6311,50.1447,-119.3997,08NM,BC_161,NA,NA
6312,50.145,-117.7939,08NE,BC_216,NA,NA
6313,50.1451,-117.7942,08NE,BC_216,NA,NA
6314,50.14532,-114.9373,08NK,BC_46,NA,NA
6315,50.14546,-121.0192,08LG,BC_113,NA,NA
6316,50.1456,-115.4581,08NF,BC_91,NA,NA
6317,50.146,-119.264,08NM,BC_161,NA,NA
6318,50.1463,-126.9045,08HE,BC_199,NA,NA
6319,50.14649,-114.9356,08NK,BC_46,83.42851812873897,Good
6320,50.1469,-115.8003,08NG,BC_187,NA,NA
6321,50.14711,-114.8605,08NK,BC_46,NA,NA
6322,50.1481,-120.8769,08LG,BC_62,NA,NA
6323,50.14847,-119.0483,08LC,BC_238,NA,NA
6324,50.14847,-115.8006,08NG,BC_187,NA,NA
6325,50.14853,-114.9367,08NK,BC_46,83.43741501780133,Good
6326,50.14889,-120.2417,08LG,BC_158,NA,NA
6327,50.149,-117.2459,08NJ,BC_186,NA,NA
6328,50.14912,-96.06443,05PF,NA,NA,NA
6329,50.14944,-114.8626,08NK,BC_46,37.824931719036854,Poor
6330,50.14946,-119.3679,08NM,BC_161,NA,NA
6331,50.1497,-114.8672,08NK,BC_46,NA,NA
6332,50.14992,-96.45197,05SA,NA,NA,NA
6333,50.14992,-96.40622,05SA,NA,NA,NA
6334,50.15,-117.808,08NE,BC_216,NA,NA
6335,50.15,-113.41667,05AC,AB-04010503,NA,NA
6336,50.15042,-114.8657,08NK,BC_46,62.54656216732018,Marginal
6337,50.15055,-96.70206,05OJ,NA,NA,NA
6338,50.15147,-119.3676,08NM,BC_161,NA,NA
6339,50.1517,-124.8583,08GC,BC_207,NA,NA
6340,50.1517,-122.9319,08MG,BC_107,NA,NA
6341,50.1517,-120.8869,08LG,BC_113,NA,NA
6342,50.1517,-120.8856,08LG,BC_113,82.4825644673158,Good
6343,50.1519,-120.545,08LG,BC_113,NA,NA
6344,50.15257,-114.9458,08NK,BC_46,82.09105580671803,Good
6345,50.15275,-119.0417,08LC,BC_238,NA,NA
6346,50.15342,-115.4731,08NF,BC_91,NA,NA
6347,50.15382,-119.3465,08NM,BC_161,NA,NA
6348,50.15399,-114.9491,08NK,BC_46,NA,NA
6349,50.15412,-114.8655,08NK,BC_46,51.68025353644008,Marginal
6350,50.1542,-120.5014,08LG,BC_158,NA,NA
6351,50.15454198,-98.69893762,05LL,NA,NA,NA
6352,50.155,-119.073,08LC,BC_238,NA,NA
6353,50.155,-119.072,08LC,BC_238,NA,NA
6354,50.15558,-122.956,08MG,BC_107,NA,NA
6355,50.15578,-125.5624,08HD,BC_176,NA,NA
6356,50.1559,-116.9233,08NH,BC_90,85.55097161847031,Good
6357,50.15653,-114.8671,08NK,BC_46,NA,NA
6358,50.1569,-120.5662,08LG,BC_113,73.8177709527544,Fair
6359,50.15711,-101.08061,05ME,NA,NA,NA
6360,50.1572,-124.7897,08GC,BC_207,NA,NA
6361,50.15739,-122.9566,08MG,BC_107,NA,NA
6362,50.1583,-117.6558,08NJ,BC_186,NA,NA
6363,50.15872,-114.8736,08NK,BC_46,NA,NA
6364,50.1589,-119.3538,08NM,BC_161,NA,NA
6365,50.15914,-114.8677,08NK,BC_46,50.544860424391686,Marginal
6366,50.15917,-125.2758,08HB,BC_34,NA,NA
6367,50.1592,-120.5144,08LG,BC_158,NA,NA
6368,50.1592,-118.905,08LC,BC_238,NA,NA
6369,50.15921,-114.8682,08NK,BC_46,NA,NA
6370,50.1594,-122.9269,08MG,BC_107,NA,NA
6371,50.1594,-118.905,08LC,BC_238,NA,NA
6372,50.15951,-114.8707,08NK,BC_46,NA,NA
6373,50.1597,-122.9269,08MG,BC_107,NA,NA
6374,50.1603,-114.8703,08NK,BC_46,NA,NA
6375,50.16095,-114.8708,08NK,BC_46,NA,NA
6376,50.16099,-122.9261,08MG,BC_107,NA,NA
6377,50.1611,-122.9261,08MG,BC_107,NA,NA
6378,50.16115,-97.20035,05OJ,NA,NA,NA
6379,50.16166,-116.1225,08NG,BC_187,NA,NA
6380,50.1631,-120.6636,08LG,BC_113,NA,NA
6381,50.1631,-120.6633,08LG,BC_113,NA,NA
6382,50.1633,-120.6433,08LG,BC_113,NA,NA
6383,50.16363,-96.07923,05PF,NA,NA,NA
6384,50.1639,-120.1303,08LG,BC_158,NA,NA
6385,50.16437,-96.0795,05PF,NA,NA,NA
6386,50.16446,-121.0623,08LG,BC_113,NA,NA
6387,50.1647,-122.8969,08MG,BC_107,NA,NA
6388,50.1647,-121.0542,08LG,BC_113,NA,NA
6389,50.1648,-121.0542,08LG,BC_113,NA,NA
6390,50.16515,-97.20253,05OJ,NA,NA,NA
6391,50.16585,-96.04915,05PF,NA,NA,NA
6392,50.1661,-126.2653,08HF,BC_160,NA,NA
6393,50.16614,-97.20678,05OJ,NA,NA,NA
6394,50.16683,-120.2057,08LG,BC_158,NA,NA
6395,50.16688,-100.80675,05MG,NA,NA,NA
6396,50.16806,-113.73694,05AB,AB-04010201,NA,NA
6397,50.1683,-122.9183,08MG,BC_107,NA,NA
6398,50.16914,-114.8628,08NK,BC_46,56.29444754278798,Marginal
6399,50.17113,-114.859,08NK,BC_46,NA,NA
6400,50.17132,-114.8603,08NK,BC_46,NA,NA
6401,50.17161,-114.8732,08NK,BC_46,NA,NA
6402,50.1719,-120.0044,08LG,BC_158,NA,NA
6403,50.17206,-114.8721,08NK,BC_46,NA,NA
6404,50.17264,-114.8743,08NK,BC_46,48.55302962113289,Marginal
6405,50.1731,-119.3568,08NM,BC_161,NA,NA
6406,50.17336,-119.4459,08NM,BC_161,NA,NA
6407,50.1736,-120.8781,08LG,BC_113,81.35743790492123,Good
6408,50.17406,-97.07156,05OJ,NA,NA,NA
6409,50.17417,-99.1566,05LL,NA,NA,NA
6410,50.1744,-125.5125,08HD,BC_176,NA,NA
6411,50.17443,-97.04802,05OJ,NA,NA,NA
6412,50.1747,-115.8344,08NA,BC_33,NA,NA
6413,50.175,-120.8774,08LG,BC_113,81.96542157380865,Good
6414,50.17717,-101.08289,05ME,NA,NA,NA
6415,50.1778,-114.8161,08NK,BC_46,NA,NA
6416,50.17801,-112.72482,05AC,AB-04010505,NA,NA
6417,50.1783,-114.8196,08NK,BC_46,NA,NA
6418,50.1785,-96.0855,05PF,NA,NA,NA
6419,50.1786,-114.8164,08NK,BC_46,NA,NA
6420,50.17881,-96.08526,05PF,NA,NA,NA
6421,50.1789,-114.8156,08NK,BC_46,NA,NA
6422,50.1792,-120.5103,08LG,BC_113,NA,NA
6423,50.17923,-96.38352,05SA,NA,NA,NA
6424,50.1797,-119.3418,08NM,BC_161,NA,NA
6425,50.1797,-119.3392,08NM,BC_161,NA,NA
6426,50.18006,-119.3411,08NM,BC_161,NA,NA
6427,50.1803,-115.8442,08NA,BC_33,NA,NA
6428,50.1808,-117.46,08NJ,BC_186,NA,NA
6429,50.1808,-115.8336,08NA,BC_33,NA,NA
6430,50.1811,-126.6246,08HF,BC_160,NA,NA
6431,50.18122,-99.2722,05LL,NA,NA,NA
6432,50.1815,-119.3339,08NM,BC_161,NA,NA
6433,50.1817,-119.3467,08NM,BC_161,NA,NA
6434,50.18174,-114.8867,08NK,BC_46,NA,NA
6435,50.182,-97.68262,05MJ,NA,NA,NA
6436,50.18223739,-97.16022755,05OJ,NA,NA,NA
6437,50.18398,-126.2401,08HF,BC_160,NA,NA
6438,50.1842139,-96.92325438,05OJ,NA,NA,NA
6439,50.1853,-119.3289,08NM,BC_161,NA,NA
6440,50.187,-119.3509,08NM,BC_161,NA,NA
6441,50.188720000000004,-99.56792,05LL,NA,NA,NA
6442,50.18936,-97.22992,05OJ,NA,NA,NA
6443,50.18942,-97.23006,05OJ,NA,NA,NA
6444,50.1897,-127.4253,08HE,BC_17,NA,NA
6445,50.1904,-119.3679,08NM,BC_161,NA,NA
6446,50.19059,-124.6097,08GC,BC_207,NA,NA
6447,50.19078,-126.2424,08HF,BC_160,NA,NA
6448,50.1917,-120.894,08LG,BC_113,80.73363837072392,Good
6449,50.1918,-123.1837,08GA,BC_190,80.72686293156443,Good
6450,50.19263,-99.45432,05LL,NA,NA,NA
6451,50.194,-120.8915,08LG,BC_113,82.18630728482066,Good
6452,50.19489,-114.882,08NK,BC_46,54.993249472263315,Marginal
6453,50.195,-96.713611,05OJ,NA,NA,NA
6454,50.1955,-119.3568,08NM,BC_161,NA,NA
6455,50.1962,-119.2626,08NM,BC_161,NA,NA
6456,50.1963,-119.035,08LC,BC_238,NA,NA
6457,50.1983,-127.6033,08HE,BC_17,NA,NA
6458,50.1986,-125.5586,08HD,BC_176,NA,NA
6459,50.1986,-125.5583,08HD,BC_176,NA,NA
6460,50.1986,-119.2961,08NM,BC_161,NA,NA
6461,50.19884,-114.8821,08NK,BC_46,NA,NA
6462,50.1996,-120.8887,08LG,BC_113,56.08862525982996,Marginal
6463,50.2,-125.588,08HD,BC_176,NA,NA
6464,50.2,-125.574,08HD,BC_176,NA,NA
6465,50.2,-112.66667,05AC,AB-04010601,NA,NA
6466,50.20007,-115.7211,08NF,BC_91,NA,NA
6467,50.2004,-114.8923,08NK,BC_46,NA,NA
6468,50.20056,-127.5061,08HE,BC_17,NA,NA
6469,50.20056,-119.2878,08NM,BC_161,NA,NA
6470,50.2006,-124.8281,08GC,BC_207,NA,NA
6471,50.20076,-119.3336,08NM,BC_161,NA,NA
6472,50.2008,-127.4778,08HE,BC_17,NA,NA
6473,50.20168,-114.8856,08NK,BC_46,NA,NA
6474,50.2022,-120.8902,08LG,BC_113,NA,NA
6475,50.2022,-119.2111,08NM,BC_161,NA,NA
6476,50.20269,-114.8859,08NK,BC_46,NA,NA
6477,50.2028,-120.4906,08LG,BC_113,NA,NA
6478,50.2031,-120.0547,08LG,BC_158,NA,NA
6479,50.20393,-119.3348,08NM,BC_161,NA,NA
6480,50.204,-125.564,08HD,BC_176,NA,NA
6481,50.2044,-115.8372,08NA,BC_33,NA,NA
6482,50.2045,-119.2854,08NM,BC_161,NA,NA
6483,50.2047,-126.9737,08HF,BC_160,NA,NA
6484,50.2047,-114.8857,08NK,BC_46,NA,NA
6485,50.20635,-114.8841,08NK,BC_46,NA,NA
6486,50.207,-115.7128,08NF,BC_91,NA,NA
6487,50.2072,-120.0803,08LG,BC_158,NA,NA
6488,50.20776,-119.0376,08LC,BC_238,NA,NA
6489,50.20777,-96.46305,05SA,NA,NA,NA
6490,50.20783,-96.46285,05SA,NA,NA,NA
6491,50.20851,-114.886,08NK,BC_46,NA,NA
6492,50.209,-126.883,08HF,BC_160,NA,NA
6493,50.21,-120.0672,08LG,BC_158,NA,NA
6494,50.21031,-115.7135,08NF,BC_91,NA,NA
6495,50.211,-115.714,08NF,BC_91,66.57570850571378,Fair
6496,50.21128,-99.47622,05LL,NA,NA,NA
6497,50.2113,-119.1728,08NM,BC_161,NA,NA
6498,50.21155,-118.8709,08LC,BC_238,NA,NA
6499,50.2116,-115.7135,08NF,BC_91,NA,NA
6500,50.21161,-97.21025,05OJ,NA,NA,NA
6501,50.21194,-114.20139,05AB,AB-04010201,NA,NA
6502,50.21207,-115.7107,08NF,BC_91,NA,NA
6503,50.21212,-119.2121,08NM,BC_161,NA,NA
6504,50.2122,-119.5386,08NM,BC_161,NA,NA
6505,50.2122,-115.7106,08NF,BC_91,80.56301386729558,Good
6506,50.21224,-115.7106,08NF,BC_91,NA,NA
6507,50.2127,-115.7135,08NF,BC_91,NA,NA
6508,50.21275,-114.8864,08NK,BC_46,NA,NA
6509,50.2131,-119.4241,08NM,BC_161,100,Excellent
6510,50.21384,-115.7072,08NF,BC_91,NA,NA
6511,50.2139,-127.4133,08HE,BC_17,NA,NA
6512,50.214,-115.7089,08NF,BC_91,NA,NA
6513,50.214,-115.7088,08NF,BC_91,100,Excellent
6514,50.2149,-115.7099,08NF,BC_91,NA,NA
6515,50.215,-115.7173,08NF,BC_91,100,Excellent
6516,50.215,-115.7172,08NF,BC_91,41.54875946602023,Poor
6517,50.2152,-119.5313,08NM,BC_161,NA,NA
6518,50.21521,-114.8846,08NK,BC_46,NA,NA
6519,50.216,-115.7129,08NF,BC_91,NA,NA
6520,50.2167,-116.025,08NA,BC_33,NA,NA
6521,50.2168,-119.2241,08NM,BC_161,NA,NA
6522,50.2169,-119.2119,08NM,BC_161,NA,NA
6523,50.217,-115.7049,08NF,BC_91,90.36100108787699,Good
6524,50.2175,-114.9694,08NK,BC_46,NA,NA
6525,50.21773,-115.7027,08NF,BC_91,NA,NA
6526,50.2181,-126.6652,08HF,BC_160,NA,NA
6527,50.2181,-115.7048,08NF,BC_91,76.67749816349351,Fair
6528,50.2182,-96.74898,05OJ,NA,NA,NA
6529,50.2183,-119.0017,08LC,BC_238,NA,NA
6530,50.2186,-119.4428,08NM,BC_161,NA,NA
6531,50.2191,-115.7152,08NF,BC_91,NA,NA
6532,50.2192,-119.0031,08LC,BC_238,NA,NA
6533,50.21927,-119.2033,08NM,BC_161,NA,NA
6534,50.2193,-115.7035,08NF,BC_91,NA,NA
6535,50.21939,-119.2036,08NM,BC_161,NA,NA
6536,50.2197,-119.2029,08NM,BC_161,NA,NA
6537,50.2197,-119.1561,08NM,BC_161,NA,NA
6538,50.22,-127.6131,08HE,BC_17,NA,NA
6539,50.2201,-115.7171,08NF,BC_91,56.984814272548455,Marginal
6540,50.22014,-119.0286,08LC,BC_238,NA,NA
6541,50.2205,-119.1734,08NM,BC_161,NA,NA
6542,50.2206,-115.7138,08NF,BC_91,NA,NA
6543,50.221,-118.987,08LC,BC_238,NA,NA
6544,50.2211,-119.5522,08NM,BC_161,NA,NA
6545,50.2211,-119.3022,08NM,BC_161,NA,NA
6546,50.2211,-119.2255,08NM,BC_161,NA,NA
6547,50.2211,-119.2233,08NM,BC_161,NA,NA
6548,50.2213,-119.173,08NM,BC_161,NA,NA
6549,50.2213,-115.7206,08NF,BC_91,NA,NA
6550,50.2213,-115.7205,08NF,BC_91,NA,NA
6551,50.2213,-115.7097,08NF,BC_91,NA,NA
6552,50.2219,-119.1983,08NM,BC_161,NA,NA
6553,50.2219,-114.8788,08NK,BC_46,51.236702308470385,Marginal
6554,50.22211,-120.4756,08LG,BC_113,NA,NA
6555,50.2222,-125.5411,08HD,BC_176,NA,NA
6556,50.2222,-119,08LC,BC_238,NA,NA
6557,50.22222,-127.6133,08HE,BC_17,NA,NA
6558,50.22237,-114.8787,08NK,BC_46,NA,NA
6559,50.2224,-119.2727,08NM,BC_161,NA,NA
6560,50.2225,-119.19,08NM,BC_161,NA,NA
6561,50.2225,-95.568333,05PF,NA,NA,NA
6562,50.22289,-96.42875,05SA,NA,NA,NA
6563,50.2231,-119.2634,08NM,BC_161,NA,NA
6564,50.2233,-119.5011,08NM,BC_161,NA,NA
6565,50.2233,-119.2255,08NM,BC_161,NA,NA
6566,50.2233,-119.2233,08NM,BC_161,NA,NA
6567,50.224,-119.2634,08NM,BC_161,NA,NA
6568,50.2241,-115.715,08NF,BC_91,NA,NA
6569,50.2242,-118.9739,08LC,BC_238,NA,NA
6570,50.22422,-119.2619,08NM,BC_161,60.05905065782034,Marginal
6571,50.2243,-119.193,08NM,BC_161,NA,NA
6572,50.2243,-119.1922,08NM,BC_161,NA,NA
6573,50.2243,-115.7086,08NF,BC_91,NA,NA
6574,50.2247,-119.6506,08NM,BC_161,NA,NA
6575,50.225,-119.2453,08NM,BC_161,54.49833917697509,Marginal
6576,50.225,-119.1972,08NM,BC_161,NA,NA
6577,50.225,-119.1963,08NM,BC_161,NA,NA
6578,50.22506,-119.2479,08NM,BC_161,NA,NA
6579,50.2252,-119.2597,08NM,BC_161,NA,NA
6580,50.2253,-121.5671,08MF,BC_55,85.55793692098354,Good
6581,50.22544367,-97.13798349,05OJ,NA,NA,NA
6582,50.22569,-96.92531,05OJ,NA,NA,NA
6583,50.22583,-100.77814,05MG,NA,NA,NA
6584,50.2259,-119.2525,08NM,BC_161,NA,NA
6585,50.22621279,-97.20455133,05OJ,NA,NA,NA
6586,50.2267,-119.7221,08NM,BC_161,NA,NA
6587,50.22686,-97.29914,05OJ,NA,NA,NA
6588,50.2269,-125.5531,08HD,BC_176,NA,NA
6589,50.2269,-118.9731,08LC,BC_238,NA,NA
6590,50.22711,-124.7292,08GC,BC_207,NA,NA
6591,50.22728,-101.09483,05ME,NA,NA,NA
6592,50.2282,-114.8713,08NK,BC_46,45.60612544582469,Marginal
6593,50.2282503,-98.95702901,05LL,NA,NA,NA
6594,50.2283,-119.1553,08NM,BC_161,NA,NA
6595,50.2283,-119.0925,08NM,BC_161,NA,NA
6596,50.2284,-119.2635,08NM,BC_161,NA,NA
6597,50.2285,-119.2626,08NM,BC_161,NA,NA
6598,50.22898,-114.8607,08NK,BC_46,NA,NA
6599,50.2292,-119.0936,08NM,BC_161,NA,NA
6600,50.22989,-119.2755,08NM,BC_161,NA,NA
6601,50.23,-119.0931,08NM,BC_161,NA,NA
6602,50.2301,-119.2652,08NM,BC_161,NA,NA
6603,50.2303,-119.1629,08NM,BC_161,NA,NA
6604,50.2305,-119.266,08NM,BC_161,NA,NA
6605,50.2306,-119.1744,08NM,BC_161,NA,NA
6606,50.23091,-114.8659,08NK,BC_46,NA,NA
6607,50.231,-119.404,08NM,BC_161,NA,NA
6608,50.231,-119.2668,08NM,BC_161,NA,NA
6609,50.231,-119.0179,08LC,BC_238,NA,NA
6610,50.23103,-119.0181,08LC,BC_238,NA,NA
6611,50.2311,-119.4519,08NM,BC_161,69.4851489424784,Fair
6612,50.2313,-119.2678,08NM,BC_161,NA,NA
6613,50.2314,-126.6361,08HF,BC_160,NA,NA
6614,50.2314,-119.2644,08NM,BC_161,NA,NA
6615,50.23183,-96.72578,05OJ,NA,NA,NA
6616,50.232,-127.742,08HE,BC_17,NA,NA
6617,50.2321,-119.153,08NM,BC_161,NA,NA
6618,50.2325,-127.5183,08HE,BC_17,NA,NA
6619,50.2325,-115.8442,08NA,BC_33,NA,NA
6620,50.2325,-115.6799,08NF,BC_91,NA,NA
6621,50.2328,-119.0247,08LC,BC_238,NA,NA
6622,50.2328,-119.0233,08LC,BC_238,NA,NA
6623,50.23282,-119.015,08LC,BC_238,NA,NA
6624,50.2331,-119.0172,08LC,BC_238,NA,NA
6625,50.2331,-114.8761,08NK,BC_46,NA,NA
6626,50.2333,-118.925,08LC,BC_238,NA,NA
6627,50.2333,-114.8766,08NK,BC_46,75.21676251176336,Fair
6628,50.23349,-114.8771,08NK,BC_46,NA,NA
6629,50.2338,-116.0533,08NA,BC_33,NA,NA
6630,50.2339,-119.0225,08LC,BC_238,NA,NA
6631,50.2339,-115.6955,08NF,BC_91,NA,NA
6632,50.2342,-119.0169,08LC,BC_238,NA,NA
6633,50.23421,-124.5995,08GC,BC_207,NA,NA
6634,50.2344,-119.3567,08NM,BC_161,NA,NA
6635,50.2346,-119.3623,08NM,BC_161,NA,NA
6636,50.2347,-119,08LC,BC_238,NA,NA
6637,50.23487,-99.24768,05LL,NA,NA,NA
6638,50.235,-120.4733,08LG,BC_113,NA,NA
6639,50.235,-118.9656,08LC,BC_238,NA,NA
6640,50.2351,-119.1072,08NM,BC_161,NA,NA
6641,50.2353,-124.8797,08GC,BC_207,NA,NA
6642,50.2354,-119.1067,08NM,BC_161,NA,NA
6643,50.23596,-119.1064,08NM,BC_161,NA,NA
6644,50.23606,-97.14514,05OJ,NA,NA,NA
6645,50.2366,-114.8402,08NK,BC_46,60.10111220983855,Marginal
6646,50.2367,-119.3206,08NM,BC_161,NA,NA
6647,50.2367,-117.7533,08NE,BC_216,NA,NA
6648,50.2369,-119.0267,08LC,BC_238,NA,NA
6649,50.2373,-119.379,08NM,BC_161,NA,NA
6650,50.2375,-119.3217,08NM,BC_161,NA,NA
6651,50.23761,-96.42964,05SA,NA,NA,NA
6652,50.2381,-119.3231,08NM,BC_161,NA,NA
6653,50.23819,-118.9312,08LC,BC_238,NA,NA
6654,50.2383,-118.9642,08LC,BC_238,NA,NA
6655,50.23847,-119.1011,08NM,BC_161,NA,NA
6656,50.23859,-119.1004,08NM,BC_161,NA,NA
6657,50.23879,-119.1002,08NM,BC_161,NA,NA
6658,50.23884,-119.0991,08NM,BC_161,NA,NA
6659,50.2389,-125.5414,08HD,BC_176,NA,NA
6660,50.2389,-119.3386,08NM,BC_161,NA,NA
6661,50.2389,-119.3239,08NM,BC_161,NA,NA
6662,50.2389,-119.0994,08NM,BC_161,NA,NA
6663,50.23891,-119.3386,08NM,BC_161,NA,NA
6664,50.239,-113.42067,05AC,AB-04010501,NA,NA
6665,50.2392,-118.9725,08LC,BC_238,NA,NA
6666,50.23948,-96.726070000000007,05OJ,NA,NA,NA
6667,50.23953,-96.73492,05OJ,NA,NA,NA
6668,50.23965,-114.8193,08NK,BC_46,75.1799151226093,Fair
6669,50.24,-119.32470000000001,08NM,BC_161,NA,NA
6670,50.2403,-118.9625,08LC,BC_238,NA,NA
6671,50.24046,-119.0873,08NM,BC_161,NA,NA
6672,50.2405,-96.95394,05OJ,NA,NA,NA
6673,50.24058,-99.34892,05LL,NA,NA,NA
6674,50.24061,-100.78728,05MG,NA,NA,NA
6675,50.24069,-96.99408,05OJ,NA,NA,NA
6676,50.24071,-98.85887,05LL,NA,NA,NA
6677,50.2408,-118.9589,08LC,BC_238,NA,NA
6678,50.2408,-117.8208,08NE,BC_216,NA,NA
6679,50.24086,-97.96294,05LN,NA,NA,NA
6680,50.24089,-114.8136,08NK,BC_46,NA,NA
6681,50.24103,-97.17042,05OJ,NA,NA,NA
6682,50.2412,-119.189,08NM,BC_161,54.811477005797315,Marginal
6683,50.2426,-124.5881,08GC,BC_207,NA,NA
6684,50.24269,-107.811,05HD,NA,NA,NA
6685,50.2428,-119.3828,08NM,BC_161,NA,NA
6686,50.243,-126.867,08HF,BC_160,NA,NA
6687,50.2433,-119.3428,08NM,BC_161,NA,NA
6688,50.2433,-119.3194,08NM,BC_161,NA,NA
6689,50.2433,-119.3175,08NM,BC_161,NA,NA
6690,50.2435,-126.4366,08HF,BC_211,NA,NA
6691,50.24399,-118.971,08LC,BC_238,NA,NA
6692,50.244,-113.4375,05AC,AB-04010502,NA,NA
6693,50.2444,-118.9583,08LC,BC_238,NA,NA
6694,50.24475,-99.91997,05MF,NA,NA,NA
6695,50.24528,-118.9673,08LC,BC_238,NA,NA
6696,50.2453,-117.8204,08NE,BC_216,85.36667010104904,Good
6697,50.24535,-118.9685,08LC,BC_238,NA,NA
6698,50.2456,-127.6844,08HE,BC_17,NA,NA
6699,50.2456,-119.3533,08NM,BC_161,NA,NA
6700,50.24573,-119.3252,08NM,BC_161,NA,NA
6701,50.2458,-120.2756,08LG,BC_158,NA,NA
